mode,prompt_type,id_,p1_sim_score,p2_sim_score,detected_gen
hard,action+background,4,0.95918524,0.974675,2
hard,action+background,5,0.95722646,,1
hard,action+background,6,0.9546675,,1
hard,action+background,7,0.9537773,,1
hard,action+background,8,0.98491496,0.9678022,2
hard,action+background,9,0.9708872,0.96813226,4
hard,action+background,10,0.9564434,0.97675014,2
hard,action+background,11,0.97332966,0.97043896,2
hard,action+background,12,0.9446626,0.96068907,2
hard,action+background,13,0.9603651,0.9732222,2
hard,action+background,14,0.9747281,,1
hard,action+background,15,0.98933655,0.9763593,2
hard,action+background,16,0.9746121,0.98374665,2
hard,action+background,17,0.9723723,0.9536395,2
hard,action+background,18,0.9895553,0.9704954,2
hard,action+background,19,0.9581119,0.97588676,2
hard,action+background,20,0.9832915,0.9546698,2
hard,action+background,21,0.9788816,0.9655208,2
hard,action+background,22,0.9855443,0.9779684,3
hard,action+background,23,0.97629327,0.9182562,3
hard,action+background,24,0.9799578,0.96286917,3
hard,action+background,25,0.9732139,,1
hard,action+background,26,0.97631943,0.97293276,3
hard,action+background,27,0.9801747,0.95407164,2
hard,action+background,28,0.9878635,0.9716265,2
hard,action+background,29,0.97518617,0.9690328,2
hard,action+background,30,0.98578334,0.9594256,2
hard,action+background,31,0.97952974,0.95732266,2
hard,action+background,32,0.9872668,0.9577251,2
hard,action+background,33,0.96710837,0.9797432,2
hard,action+background,34,0.9841275,0.9819129,2
hard,action+background,35,0.95007175,0.972689,2
hard,action+background,36,0.9760795,0.97916484,2
hard,action+background,37,0.9759263,0.9704932,2
hard,action+background,38,0.9720492,0.96497667,2
hard,action+background,39,0.9807409,0.9822986,2
hard,action+background,40,0.9783387,0.98060614,2
hard,action+background,41,0.97300684,0.9667004,3
hard,action+background,42,0.9847102,0.9647721,2
hard,action+background,43,0.9511868,0.9861571,2
hard,action+background,44,0.9471342,0.97072226,3
hard,action+background,45,0.9544692,0.98129034,2
hard,action+background,46,0.96156394,,1
hard,action+background,47,0.9848879,0.95380974,2
hard,action+background,48,0.9704524,0.96895605,2
hard,action+background,49,0.98228675,0.96006995,2
hard,action+background,50,0.98581874,0.9612056,3
hard,action+background,51,0.98612434,0.95265716,2
hard,action+background,52,0.9404169,0.97247434,2
hard,action+background,53,0.9810315,,1
hard,action+background,54,0.9674151,,1
hard,action+background,55,0.9598684,0.9556395,2
hard,action+background,56,0.9568277,0.98818755,2
hard,action+background,57,0.96288013,0.9892088,2
hard,action+background,58,0.9800079,0.9623431,2
hard,action+background,59,0.97555625,0.94666916,2
hard,action+background,60,0.9865857,0.9614411,3
hard,action+background,61,0.96840876,0.9724586,2
hard,action+background,62,0.97994757,0.9840281,2
hard,action+background,63,0.9575168,0.98828524,2
hard,action+background,64,0.9773898,0.9820043,2
hard,action+background,65,0.9838062,0.9801273,2
hard,action+background,66,0.9650782,0.9520763,2
hard,action+background,67,0.9867003,0.9814656,2
hard,action+background,68,0.9778005,0.9531075,3
hard,action+background,69,0.9917712,0.96650225,2
hard,action+background,70,0.9763833,0.98278844,3
hard,action+background,71,0.96198726,0.98423207,2
hard,action+background,72,0.95822525,0.9717643,2
hard,action+background,73,0.974527,0.9268567,2
hard,action+background,74,0.97503847,0.95259154,2
hard,action+background,75,0.9787636,0.94161355,2
hard,action+background,76,0.9691373,,1
hard,action+background,77,0.97933143,0.92199755,2
hard,action+background,78,0.94732445,0.9730649,2
hard,action+background,79,0.972942,0.9124612,2
hard,action+background,80,0.9795332,0.953163,2
hard,action+background,81,0.96824765,0.95958006,2
hard,action+background,82,0.98515373,0.9646695,2
hard,action+background,83,0.9811268,0.9619613,2
hard,action+background,84,0.9847311,0.9906671,4
hard,action+background,85,0.98913574,0.9879857,2
hard,action+background,86,0.9839118,0.96148896,2
hard,action+background,87,0.9918377,0.97576016,5
hard,action+background,88,0.9552731,0.9780764,3
hard,action+background,89,0.9432676,0.9561087,3
hard,action+background,90,0.96268785,0.98378116,3
hard,action+background,91,0.9807824,0.9574646,3
hard,all,0,0.97954094,0.9732916,2
hard,all,1,0.9667046,0.972204,2
hard,all,2,0.9681933,0.96591157,2
hard,all,3,0.9744876,0.9647811,3
hard,all,4,0.95976275,0.97365415,2
hard,all,5,0.9593731,0.9674723,2
hard,all,6,0.9553013,,1
hard,all,7,0.95895255,0.9586928,2
hard,all,8,0.9646215,0.961672,2
hard,all,9,0.959816,0.96272457,3
hard,all,10,0.95872754,0.9806909,3
hard,all,11,0.9741299,0.9695358,2
hard,all,12,0.9751202,0.9588101,2
hard,all,13,0.9870205,,1
hard,all,14,0.9643801,0.9670713,3
hard,all,15,0.9515599,0.9594048,3
hard,all,16,0.9645123,0.9577948,2
hard,all,17,0.95196694,0.9817315,3
hard,all,18,0.98202944,0.97493035,2
hard,all,19,0.9892156,0.9551949,2
hard,all,20,0.9869059,0.9639698,2
hard,all,21,0.98206025,0.9507898,4
hard,all,22,0.98702246,0.9634538,4
hard,all,23,0.954245,0.97863597,2
hard,all,24,0.9860442,,1
hard,all,25,0.96691626,0.8938523,2
hard,all,26,0.9854268,0.94812465,3
hard,all,27,0.98046744,0.8473653,2
hard,all,28,0.98502135,0.95873004,2
hard,all,29,0.9798243,0.95691437,3
hard,all,30,0.95375407,0.9696528,3
hard,all,31,0.97004694,0.9352469,2
hard,all,32,0.97386616,0.96602845,2
hard,all,33,0.9803331,0.9582277,2
hard,all,34,0.979047,0.94942635,2
hard,all,35,0.9692048,0.9563682,2
hard,all,36,0.983474,0.9501478,3
hard,all,37,0.9665379,0.9738046,2
hard,all,38,0.9626385,0.98210806,3
hard,all,39,0.98767203,0.9664055,2
hard,all,40,0.9844043,0.96929026,2
hard,all,41,0.97186947,0.95963156,4
hard,all,42,0.98343307,0.9538833,2
hard,all,43,0.97239,0.9756389,2
hard,all,44,0.966953,0.97952265,2
hard,all,45,0.94966567,0.96947324,2
hard,all,46,0.9623246,0.96627116,3
hard,all,47,0.97148955,0.9671699,2
hard,all,48,0.9816664,0.9705516,3
hard,all,49,0.9796841,0.96482635,2
hard,all,50,0.975511,0.9661409,2
hard,all,51,0.968033,0.95983565,2
hard,all,52,0.9486602,0.9390701,3
hard,all,53,0.9806614,0.97799176,2
hard,all,54,0.9595835,,1
hard,all,55,0.9808767,,1
hard,all,56,0.98699397,0.957644,2
hard,all,57,0.9588267,0.9862592,3
hard,all,58,0.97979397,0.98062336,2
hard,all,59,0.9618162,0.9758339,2
hard,all,60,0.98081917,0.9437367,2
hard,all,61,0.978497,0.97276783,3
hard,all,62,0.96173596,0.97601324,3
hard,all,63,0.9862151,0.9687218,2
hard,all,64,0.9614641,0.9565655,2
hard,all,65,0.9904464,0.9668133,2
hard,all,66,0.98091733,0.9593234,2
hard,all,67,0.9541793,0.95687556,2
hard,all,68,0.96294504,0.9795271,2
hard,all,69,0.979756,0.9764681,2
hard,all,70,0.9583345,0.9900539,2
hard,all,71,0.96752477,0.9568928,2
hard,all,72,0.9673399,0.9775192,2
hard,all,73,0.9802867,0.97412556,3
hard,all,74,0.97746015,0.98080826,2
hard,all,75,0.96531117,0.96747833,2
hard,all,76,0.9657347,0.9486084,2
hard,all,77,0.9612788,0.9570507,2
hard,all,78,0.9673064,0.98170483,2
hard,all,79,0.98072255,0.9584117,5
hard,all,80,0.9789033,0.97919977,2
hard,all,81,0.96865696,0.9657155,2
hard,all,82,0.979547,0.8739027,2
hard,all,83,0.9764136,0.9754799,2
hard,all,84,0.9780198,0.9665024,2
hard,all,85,0.95429724,0.96753204,2
hard,all,86,0.97598076,0.97455215,2
hard,all,87,0.96043235,0.97207266,2
hard,all,88,0.97784054,0.9589741,4
hard,all,89,0.9603405,0.9595581,2
hard,all,90,0.9769842,0.9784767,3
hard,all,91,0.96945095,0.991167,2
